Collections Report,,05/29/2026 1119,,,,,,,,,,,,,,,,,,,,,,,
Meiborg Bros,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,"ROCKLIN, CA",,,,,Phone:,,,,916-474-0604,,,Last Pmt Date:,,,04/09/2026,,,,
,,,,,,,,,,,,,,Collection Threshold:,,,,,"$1,000.00",,,,,,
,03/24/2026,,,03/24/2026,,,EDS-1308,66,,56,"3,025.85",,"3,050.85",,,,,,,3050.85,,,,,
,,,Customer  M-ONEEDS  totals:,,,,,,,,,,"$3,050.85",,,$0.00,$0.00,,$0.00,"$3,050.85",,$0.00,,,
,,,,,,,,,,,,,100.00,,,0.00,0.00,,0.00,100.00,,%,,%,
M-ONEWRS,,,,,,One Source Freight LLC,,,,,Payables contact:,,,,Accounts Payable,,,Avg Pay Days:,,,37.35,,Past due after 30 days,,
,,,,,,"PHOENIX, AZ",,,,,Phone:,,,,,,,Last Pmt Date:,,,04/10/2026,,,,
,,,,,,,,,,,,,,Collection Threshold:,,,,,"$1,000.00",,,,,,
,03/31/2026,,,03/31/2026,,,18575,59,,29,"12,160.50",,"12,160.50",,,,,,12160.50,,,,,,
,03/31/2026,,,03/31/2026,,,18576,59,,29,"3,050.00",,"3,050.00",,,,,,3050.00,,,,,,
,03/31/2026,,,03/31/2026,,,18577,59,,29,25.00,,25.00,,,,,,25.00,,,,,,
,03/31/2026,,,03/31/2026,,,18588B,59,,29,"3,268.00",,"3,268.00",,,,,,3268.00,,,,,,
,03/31/2026,,,03/31/2026,,,18589,59,,29,"16,100.00",,"16,100.00",,,,,,16100.00,,,,,,
,03/31/2026,,,03/31/2026,,,18590,59,,29,838.00,,838.00,,,,,,838.00,,,,,,
,03/31/2026,,,03/31/2026,,,18591,59,,29,"1,562.25",,"1,562.25",,,,,,1562.25,,,,,,
,03/31/2026,,,03/31/2026,,,18592,59,,29,75.00,,75.00,,,,,,75.00,,,,,,
,03/31/2026,,,03/31/2026,,,18593,59,,29,"2,137.50",,"2,137.50",,,,,,2137.50,,,,,,
,03/31/2026,,,03/31/2026,,,18599,59,,29,"4,652.00",,"4,652.00",,,,,,4652.00,,,,,,
,03/31/2026,,,03/31/2026,,,18600,59,,29,"5,100.00",,"5,100.00",,,,,,5100.00,,,,,,
,,,Customer  M-ONEWRS  totals:,,,,,,,,,,"$48,968.25",,,$0.00,$0.00,,"$48,968.25",*,,$0.00,,,
,,,,,,,,,,,,,100.00,,,0.00,0.00,,100.00,0.00,,%,,%,
M-ONSWRS,,,,,,Onsite Woodwork Corp,,,,,Payables contact:,,,,Accounts Payable,,,Avg Pay Days:,,,29.30,,Past due after 30 days,,
,,,,,,"LOVES PARK, IL",,,,,Phone:,,,,,,,Last Pmt Date:,,,03/23/2026,,,,
,,,,,,,,,,,,,,Collection Threshold:,,,,,"$1,000.00",,,,,,
,03/31/2026,,,03/31/2026,,,18578,59,,29,"1,600.00",,"1,600.00",,,,,,1600.00,,,,,,
,,,Customer  M-ONSWRS  totals:,,,,,,,,,,"$1,600.00",,,$0.00,$0.00,,"$1,600.00",*,,$0.00,,,
,,,,,,,,,,,,,100.00,,,0.00,0.00,,100.00,0.00,,%,,%,
M-ONTEAZ,,,,,,One Source Freight LLC,,,,,Payables contact:,,,,Accounts Payable,,,Avg Pay Days:,,,29.00,,Past due after 30 days,,
,,,,,,"TEMPE, AZ",,,,,Phone:,,,,,,,Last Pmt Date:,,,11/28/2025,,,,
,,,,,,,,,,,,,,Collection Threshold:,,,,,"$1,000.00",,,,,,
,05/14/2025,,,05/16/2025,,,0501571,380,,350,350.00,,-350.00,,,,,,,,,-350.00,,,
,,,Customer  M-ONTEAZ  totals:,,,,,,,,,,-$350.00,,,$0.00,$0.00,,$0.00,$0.00,,-$350.00,,,
,,,,,,,,,,,,,100.00,,,0.00,0.00,,0.00,0.00,,%,,%,
M-ORBEDS,,,,,,ORBIT TRANSPORT INC,,,,,Payables contact:,,,,Gary Brar,,,Avg Pay Days:,,,5.09,,Past due after 10 days,,
,,,,,,"FORT WORTH, TX",,,,,Phone:,,,,909-317-6785,,,Last Pmt Date:,,,04/13/2026,,,,
,,,,,,,,,,,,,,Collection Threshold:,,,,,"$1,000.00",,,,,,
,03/30/2026,,,03/30/2026,,,EDS-1315,60,,50,"5,108.40",,"5,108.40",,,,,,5108.40,,,,,,
,,* Denotes balances over collection threshold,,,,,,,,,,,,,,,,,,,,,,,
,04/02/2026,,,04/02/2026,,,EDS-1322,57,,47,"4,113.66",,"4,113.66",,,,,,4113.66,,,,,,
,04/06/2026,,,04/06/2026,,,EDS-1326,53,,43,"1,351.10",,"1,351.10",,,,,,1351.10,,,,,,
,,,Customer  M-ORBEDS  totals:,,,,,,,,,,"$10,573.16",,,$0.00,$0.00,,"$10,573.16",*,,$0.00,,,
,,,,OVER CREDIT LIMIT OF,,,,,"$5,000.00",,,,100.00,,,0.00,0.00,,100.00,0.00,,%,,%,
M-OSWEDS,,,,,,Oswaldo Rene Varela,,,,,Payables contact:,,,,Rene Varela,,,Avg Pay Days:,,,4.65,,Past due after 10 days,,
,,,,,,"EL PASO, TX",,,,,Phone:,,,,915-727-4600,,,Last Pmt Date:,,,04/09/2026,,,,
,,,,,,,,,,,,,,Collection Threshold:,,,,,"$1,000.00",,,,,,
,03/26/2026,,,03/26/2026,,,EDS-1312,64,,54,"2,240.71",,"2,265.71",,,,,,,2265.71,,,,,
,04/09/2026,,,04/09/2026,,,EDS-1333,50,,40,"1,728.93",,"1,728.93",,,,,,1728.93,,,,,,
,,,Customer  M-OSWEDS  totals:,,,,,,,,,,"$3,994.64",,,$0.00,$0.00,,"$1,728.93",*,,$0.00,,,
,,,,OVER CREDIT LIMIT OF,,,,,"$1,000.00",,,,100.00,,,0.00,0.00,,43.28,56.72,,%,,%,
M-PADETN,,,,,,Parks Trucking Inc.,,,,,Payables contact:,,,,MEIBORG COLLECTIONS,,,Avg Pay Days:,,,4.39,,Past due after 10 days,,
,,,,,,"Del Rio, TN",,,,,Phone:,,,,,,,Last Pmt Date:,,,04/09/2026,,,,
,,,,,,,,,,,,,,Collection Threshold:,,,,,"$1,000.00",,,,,,
,04/09/2026,,,04/09/2026,,,EDS-1333,50,,40,"2,397.47",,"2,397.47",,,,,,2397.47,,,,,,
,,,Customer  M-PADETN  totals:,,,,,,,,,,"$2,397.47",,,$0.00,$0.00,,"$2,397.47",*,,$0.00,,,
,,,,,,,,,,,,,100.00,,,0.00,0.00,,100.00,0.00,,%,,%,
M-PAIEDS,,,,,,Paige Logistics,,,,,Payables contact:,,,,Anthony Paige,,,Avg Pay Days:,,,1.98,,Past due after 10 days,,
,,,,,,"KATY, TX",,,,,Phone:,,,,281-658-9342,,,Last Pmt Date:,,,04/13/2026,,,,
,,,,,,,,,,,,,,Collection Threshold:,,,,,"$1,000.00",,,,,,
,04/12/2026,,,04/12/2026,,,EDS-1335,47,,37,609.31,,609.31,,,,,,609.31,,,,,,
,,,Customer  M-PAIEDS  totals:,,,,,,,,,,$609.31,,,$0.00,$0.00,,$609.31,$0.00,,$0.00,,,
,,,,,,,,,,,,,100.00,,,0.00,0.00,,100.00,0.00,,%,,%,
M-PALAIL,,,,,,Pactiv Evergreen - Cassport,,,,,Payables contact:,,,,Payment Inquiries,,,Avg Pay Days:,,,26.00,,Past due after 45 days,,
,,,,,,"LAKE FOREST, IL",,,,,Phone:,,,,,,,Last Pmt Date:,,,04/08/2026,,,,
,,,,,,,,,,,,,,Collection Threshold:,,,,,"$1,000.00",,,,,,
,06/01/2025,,,08/22/2024,,,0459372,645,,600,"1,258.57",,-150.00,,,,,,,,,-150.00,,,
,06/01/2025,,,12/11/2024,,,0475124,536,,491,"1,526.12",,-150.00,,,,,,,,,-150.00,,,
,05/09/2025,,,05/12/2025,,,0500089,385,,340,"1,626.68",,476.56,,,,,,,,,476.56,,,
,05/12/2025,,,05/13/2025,,,0500090,382,,337,"1,586.68",,476.56,,,,,,,,,476.56,,,
,05/20/2025,,,05/23/2025,,,0501259,374,,329,"1,726.68",,476.56,,,,,,,,,476.56,,,
,06/26/2025,,,06/27/2025,,,0507803,337,,292,505.58,,505.58,,,,,,,,,505.58,,,
,07/10/2025,,,07/10/2025,,,0508460,323,,278,"1,496.04",,200.00,,,,,,,,,200.00,,,
,07/17/2025,,,08/01/2025,,,0509262,316,,271,"1,314.00",,250.00,,,,,,,,,250.00,,,
,07/30/2025,,,07/30/2025,,,0510042,303,,258,"1,361.50",,137.50,,,,,,,,,137.50,,,
,09/05/2025,,,09/09/2025,,,0517292,266,,221,"1,307.55",,100.00,,,,,,,,,100.00,,,
,09/30/2025,,,10/03/2025,,,0521212,241,,196,"1,322.76",,"1,322.76",,,,,,,,,1322.76,,,
,02/05/2026,,,02/05/2026,,,0540420,113,,68,"2,387.90",,114.00,,,,,,,,,114.00,,,
,03/13/2026,,,03/13/2026,,,0545734,77,,32,"1,187.44",,15.84,,,,,,,15.84,,,,,
,03/31/2026,,,04/03/2026,,,0549275,59,,14,"1,460.25",,"1,460.25",,,,,,1460.25,,,,,,
,04/02/2026,,,04/02/2026,,,0550321,57,,12,"1,023.75",,"1,023.75",,,,,,1023.75,,,,,,
,04/10/2026,,,04/10/2026,,,0550473,49,,4,"1,049.95",,"1,049.95",,,,,,1049.95,,,,,,
,04/13/2026,,,04/13/2026,,,0551904,46,,1,939.00,,939.00,,,,,,939.00,,,,,,
,,,Customer  M-PALAIL  totals:,,,,,,,,,,"$8,248.31",,,$0.00,$0.00,,"$4,472.95",*,,"$3,759.52",,,
,,,,,,,,,,,,,100.00,,,0.00,0.00,,54.23,0.19,,%,,%,
,,* Denotes balances over collection threshold,,,,,,,,,,,,,,,,,,,,,,,
M-PAPIPA,,,,,,Paradigm Transportation Management Group,,,,,Payables contact:,,,,Accounts Payable,,,Avg Pay Days:,,,40.80,,Past due after 30 days,,
,,,,,,"PITTSBURGH, PA",,,,,Phone:,,,,,,,Last Pmt Date:,,,07/18/2022,,,,
,,,,,,,,,,,,,,Collection Threshold:,,,,,"$1,000.00",,,,,,
,08/01/2025,,,08/13/2025,,,0503027,301,,271,"1,255.00",,"1,255.00",,,,,,,,,1255.00,,,
,,,Customer  M-PAPIPA  totals:,,,,,,,,,,"$1,255.00",,,$0.00,$0.00,,$0.00,$0.00,,"$1,255.00",,,
,,,,,,,,,,,,,100.00,,,0.00,0.00,,0.00,0.00,,%,,%,
M-PB4EDS,,,,,,PB47 TRUCKER INC,,,,,Payables contact:,,,,Lakhwinder Singh,,,Avg Pay Days:,,,,,Past due after 5 days,,
,,,,,,"FOWLER, CA",,,,,Phone:,,,,209-509-5340,,,Last Pmt Date:,,,,,,,
,,,,,,,,,,,,,,Collection Threshold:,,,,,"$1,000.00",,,,,,
,04/12/2026,,,04/12/2026,,,EDS-1335,47,,42,"3,600.00",,"3,600.00",,,,,,3600.00,,,,,,
,,,Customer  M-PB4EDS  totals:,,,,,,,,,,"$3,600.00",,,$0.00,$0.00,,"$3,600.00",*,,$0.00,,,
,,,,,,,,,,,,,100.00,,,0.00,0.00,,100.00,0.00,,%,,%,
M-PCCEDS,,,,,,Professional Logistics Transport LLC,,,,,Payables contact:,,,,,,,Avg Pay Days:,,,,,Past due after 10 days,,
,,,,,,"CHULA VISTA, CA",,,,,Phone:,,,,,,,Last Pmt Date:,,,04/07/2026,,,,
,,,,,,,,,,,,,,Collection Threshold:,,,,,"$1,000.00",,,,,,
,04/12/2026,,,04/12/2026,,,EDS-1335,47,,37,"1,450.37",,"1,450.37",,,,,,1450.37,,,,,,
,,,Customer  M-PCCEDS  totals:,,,,,,,,,,"$1,450.37",,,$0.00,$0.00,,"$1,450.37",*,,$0.00,,,
,,,,,,,,,,,,,100.00,,,0.00,0.00,,100.00,0.00,,%,,%,
M-PECWRS,,,,,,Peachtree Commodities,,,,,Payables contact:,,,,Ray Shokeh,,,Avg Pay Days:,,,41.67,,Past due after 30 days,,
,,,,,,"NORCROSS, GA",,,,,Phone:,,,,770-635-6100,,,Last Pmt Date:,,,03/30/2026,,,,
,,,,,,,,,,,,,,Collection Threshold:,,,,,"$1,000.00",,,,,,
,04/01/2026,,,04/01/2026,,,18745,58,,28,"1,506.00",,"1,506.00",,,,,,1506.00,,,,,,
,,,Customer  M-PECWRS  totals:,,,,,,,,,,"$1,506.00",,,$0.00,$0.00,,"$1,506.00",*,,$0.00,,,
,,,,,,,,,,,,,100.00,,,0.00,0.00,,100.00,0.00,,%,,%,
M-PEERKY,,,,,,Perfetti Van Melle,,,,,Payables contact:,,,,Amanda Terry,,,Avg Pay Days:,,,23.08,,Past due after 30 days,,
,,,,,,"ERLANGER, KY",,,,,Phone:,,,,859-283-1234,,,Last Pmt Date:,,,03/30/2026,,,,
,,,,,,,,,,,,,,Collection Threshold:,,,,,"$1,000.00",,,,,,
,02/02/2026,,,02/02/2026,,,0539607,116,,86,"1,150.00",,"1,150.00",,,,,,,,,1150.00,,,
,02/17/2026,,,02/18/2026,,,0541956,101,,71,"2,650.00",,"2,650.00",,,,,,,,,2650.00,,,
,02/23/2026,,,02/26/2026,,,0541997,95,,65,"2,900.00",,250.00,,,,,,,,,250.00,,,
,02/23/2026,,,02/23/2026,,,0542000,95,,65,"2,900.00",,250.00,,,,,,,,,250.00,,,
,02/23/2026,,,02/23/2026,,,0542002,95,,65,"2,900.00",,250.00,,,,,,,,,250.00,,,
,03/01/2026,,,04/03/2026,,,0542781,89,,59,"1,060.00",,"1,060.00",,,,,,,1060.00,,,,,
,04/07/2026,,,04/08/2026,,,0544308,52,,22,"2,800.00",,"2,800.00",,,,,,2800.00,,,,,,
,02/27/2026,,,03/02/2026,,,0544883,91,,61,"2,300.00",,"2,300.00",,,,,,,,,2300.00,,,
,02/26/2026,,,03/02/2026,,,0544884,92,,62,"2,390.00",,"2,390.00",,,,,,,,,2390.00,,,
,02/27/2026,,,03/02/2026,,,0544885,91,,61,"2,225.00",,"2,225.00",,,,,,,,,2225.00,,,
,03/19/2026,,,03/23/2026,,,0547239,71,,41,"1,000.00",,"1,000.00",,,,,,,1000.00,,,,,
,03/19/2026,,,03/20/2026,,,0547306,71,,41,"2,650.00",,"2,650.00",,,,,,,2650.00,,,,,
,03/19/2026,,,03/23/2026,,,0547307,71,,41,"2,650.00",,"2,650.00",,,,,,,2650.00,,,,,
,03/20/2026,,,03/20/2026,,,0547309,70,,40,"2,650.00",,"2,650.00",,,,,,,2650.00,,,,,
,03/19/2026,,,03/20/2026,,,0547414,71,,41,"2,650.00",,"2,650.00",,,,,,,2650.00,,,,,
,03/25/2026,,,03/27/2026,,,0547585,65,,35,"2,650.00",,"2,650.00",,,,,,,2650.00,,,,,
,03/24/2026,,,03/25/2026,,,0547586,66,,36,"2,650.00",,"2,650.00",,,,,,,2650.00,,,,,
,03/19/2026,,,03/19/2026,,,0547649,71,,41,"2,650.00",,"2,650.00",,,,,,,2650.00,,,,,
,03/19/2026,,,03/19/2026,,,0547650,71,,41,"2,650.00",,"2,650.00",,,,,,,2650.00,,,,,
,03/19/2026,,,03/19/2026,,,0547651,71,,41,"2,650.00",,"2,650.00",,,,,,,2650.00,,,,,
,03/18/2026,,,03/19/2026,,,0547719,72,,42,"2,750.00",,"2,750.00",,,,,,,2750.00,,,,,
,03/18/2026,,,03/18/2026,,,0547932,72,,42,800.00,,800.00,,,,,,,800.00,,,,,
,03/20/2026,,,03/23/2026,,,0547937,70,,40,"2,800.00",,"2,800.00",,,,,,,2800.00,,,,,
,03/19/2026,,,03/20/2026,,,0547938,71,,41,"2,800.00",,"2,800.00",,,,,,,2800.00,,,,,
,,* Denotes balances over collection threshold,,,,,,,,,,,,,,,,,,,,,,,
,03/20/2026,,,03/20/2026,,,0547939,70,,40,"2,800.00",,"2,800.00",,,,,,,2800.00,,,,,
,03/23/2026,,,03/23/2026,,,0547988,67,,37,"2,750.00",,"2,750.00",,,,,,,2750.00,,,,,
,03/22/2026,,,03/23/2026,,,0547989,68,,38,"2,750.00",,"2,750.00",,,,,,,2750.00,,,,,
,03/20/2026,,,03/23/2026,,,0547990,70,,40,"2,750.00",,"2,750.00",,,,,,,2750.00,,,,,
,03/19/2026,,,03/19/2026,,,0547991,71,,41,"2,750.00",,"2,750.00",,,,,,,2750.00,,,,,
,03/23/2026,,,03/23/2026,,,0547992,67,,37,"2,750.00",,"2,750.00",,,,,,,2750.00,,,,,
,03/23/2026,,,03/23/2026,,,0547993,67,,37,"2,750.00",,"2,750.00",,,,,,,2750.00,,,,,
,03/20/2026,,,03/20/2026,,,0548127,70,,40,"1,000.00",,"1,000.00",,,,,,,1000.00,,,,,
,03/19/2026,,,03/20/2026,,,0548132,71,,41,"1,000.00",,"1,000.00",,,,,,,1000.00,,,,,
,03/20/2026,,,03/20/2026,,,0548184,70,,40,"1,150.00",,"1,150.00",,,,,,,1150.00,,,,,
,03/20/2026,,,03/23/2026,,,0548185,70,,40,"1,150.00",,"1,150.00",,,,,,,1150.00,,,,,
,03/20/2026,,,03/20/2026,,,0548186,70,,40,"1,150.00",,"1,150.00",,,,,,,1150.00,,,,,
,03/20/2026,,,03/23/2026,,,0548188,70,,40,"1,150.00",,"1,150.00",,,,,,,1150.00,,,,,
,03/25/2026,,,03/25/2026,,,0548207,65,,35,"2,100.00",,"2,100.00",,,,,,,2100.00,,,,,
,03/26/2026,,,03/27/2026,,,0548208,64,,34,"2,350.00",,"2,350.00",,,,,,,2350.00,,,,,
,03/23/2026,,,03/23/2026,,,0548291,67,,37,"2,800.00",,"2,800.00",,,,,,,2800.00,,,,,
,03/23/2026,,,03/23/2026,,,0548292,67,,37,"2,800.00",,"2,800.00",,,,,,,2800.00,,,,,
,03/20/2026,,,03/20/2026,,,0548302,70,,40,"2,750.00",,"2,750.00",,,,,,,2750.00,,,,,
,03/22/2026,,,03/23/2026,,,0548430,68,,38,"2,750.00",,"2,750.00",,,,,,,2750.00,,,,,
,03/25/2026,,,03/25/2026,,,0548605,65,,35,"2,750.00",,"2,750.00",,,,,,,2750.00,,,,,
,03/24/2026,,,03/24/2026,,,0548608,66,,36,"2,900.00",,"2,900.00",,,,,,,2900.00,,,,,
,03/26/2026,,,03/27/2026,,,0548615,64,,34,"2,650.00",,"2,650.00",,,,,,,2650.00,,,,,
,03/23/2026,,,03/24/2026,,,0548660,67,,37,"3,000.00",,"3,000.00",,,,,,,3000.00,,,,,
,03/26/2026,,,03/27/2026,,,0548830,64,,34,"2,750.00",,"2,750.00",,,,,,,2750.00,,,,,
,03/24/2026,,,03/25/2026,,,0548883,66,,36,"2,650.00",,"2,650.00",,,,,,,2650.00,,,,,
,03/31/2026,,,04/01/2026,,,0548888,59,,29,"2,100.00",,"2,100.00",,,,,,2100.00,,,,,,
,04/01/2026,,,04/01/2026,,,0549016,58,,28,"2,100.00",,"2,100.00",,,,,,2100.00,,,,,,
,03/25/2026,,,03/26/2026,,,0549017,65,,35,"2,800.00",,"2,800.00",,,,,,,2800.00,,,,,
,03/26/2026,,,04/02/2026,,,0549018,64,,34,"2,800.00",,"2,800.00",,,,,,,2800.00,,,,,
,03/27/2026,,,03/27/2026,,,0549033,63,,33,"2,650.00",,"2,650.00",,,,,,,2650.00,,,,,
,03/26/2026,,,03/27/2026,,,0549034,64,,34,"2,650.00",,"2,650.00",,,,,,,2650.00,,,,,
,03/26/2026,,,03/27/2026,,,0549035,64,,34,"2,650.00",,"2,650.00",,,,,,,2650.00,,,,,
,03/30/2026,,,03/31/2026,,,0549037,60,,30,"2,750.00",,"2,750.00",,,,,,2750.00,,,,,,
,03/27/2026,,,03/27/2026,,,0549038,63,,33,"2,750.00",,"2,750.00",,,,,,,2750.00,,,,,
,03/30/2026,,,03/31/2026,,,0549039,60,,30,"2,750.00",,"2,750.00",,,,,,2750.00,,,,,,
,03/27/2026,,,03/27/2026,,,0549040,63,,33,"2,750.00",,"2,750.00",,,,,,,2750.00,,,,,
,03/27/2026,,,04/03/2026,,,0549048,63,,33,"2,650.00",,"2,650.00",,,,,,,2650.00,,,,,
,03/26/2026,,,03/27/2026,,,0549053,64,,34,"2,650.00",,"2,650.00",,,,,,,2650.00,,,,,
,03/29/2026,,,03/31/2026,,,0549154,61,,31,"2,750.00",,"2,750.00",,,,,,,2750.00,,,,,
,03/30/2026,,,03/31/2026,,,0549156,60,,30,"1,350.00",,"1,350.00",,,,,,1350.00,,,,,,
,03/26/2026,,,03/27/2026,,,0549159,64,,34,"1,350.00",,"1,350.00",,,,,,,1350.00,,,,,
,03/26/2026,,,03/27/2026,,,0549160,64,,34,"1,350.00",,"1,350.00",,,,,,,1350.00,,,,,
,03/27/2026,,,03/27/2026,,,0549161,63,,33,"1,350.00",,"1,350.00",,,,,,,1350.00,,,,,
,03/26/2026,,,03/27/2026,,,0549162,64,,34,"1,350.00",,"1,350.00",,,,,,,1350.00,,,,,
,03/30/2026,,,03/31/2026,,,0549249,60,,30,"2,650.00",,"2,650.00",,,,,,2650.00,,,,,,
,03/27/2026,,,04/03/2026,,,0549255,63,,33,"2,650.00",,"2,650.00",,,,,,,2650.00,,,,,
,03/24/2026,,,03/25/2026,,,0549293,66,,36,800.00,,800.00,,,,,,,800.00,,,,,
,03/26/2026,,,03/31/2026,,,0549358,64,,34,"2,800.00",,"2,800.00",,,,,,,2800.00,,,,,
,03/30/2026,,,04/03/2026,,,0549721,60,,30,"2,800.00",,"2,800.00",,,,,,2800.00,,,,,,
,03/30/2026,,,03/31/2026,,,0549733,60,,30,"2,900.00",,"2,900.00",,,,,,2900.00,,,,,,
,03/30/2026,,,03/31/2026,,,0549734,60,,30,"2,945.00",,"2,945.00",,,,,,2945.00,,,,,,
,03/30/2026,,,03/31/2026,,,0549735,60,,30,"2,650.00",,"2,650.00",,,,,,2650.00,,,,,,
,03/30/2026,,,03/31/2026,,,0549770,60,,30,"2,650.00",,"2,650.00",,,,,,2650.00,,,,,,
,,* Denotes balances over collection threshold,,,,,,,,,,,,,,,,,,,,,,,
,03/30/2026,,,03/31/2026,,,0549817,60,,30,"2,900.00",,"2,900.00",,,,,,2900.00,,,,,,
,03/30/2026,,,03/31/2026,,,0549830,60,,30,"2,800.00",,"2,800.00",,,,,,2800.00,,,,,,
,03/30/2026,,,04/02/2026,,,0549831,60,,30,"2,800.00",,"2,800.00",,,,,,2800.00,,,,,,
,03/30/2026,,,03/31/2026,,,0549847,60,,30,"2,650.00",,"2,650.00",,,,,,2650.00,,,,,,
,04/01/2026,,,04/02/2026,,,0549854,58,,28,"2,650.00",,"2,650.00",,,,,,2650.00,,,,,,
,04/02/2026,,,04/02/2026,,,0549855,57,,27,"2,650.00",,"2,650.00",,,,,,2650.00,,,,,,
,03/31/2026,,,04/02/2026,,,0549856,59,,29,"2,650.00",,"2,650.00",,,,,,2650.00,,,,,,
,04/01/2026,,,04/01/2026,,,0549857,58,,28,"2,650.00",,"2,650.00",,,,,,2650.00,,,,,,
,04/02/2026,,,04/03/2026,,,0549859,57,,27,"2,650.00",,"2,650.00",,,,,,2650.00,,,,,,
,04/08/2026,,,04/08/2026,,,0549860,51,,21,"2,650.00",,"2,650.00",,,,,,2650.00,,,,,,
,04/03/2026,,,04/03/2026,,,0549866,56,,26,"2,650.00",,"2,650.00",,,,,,2650.00,,,,,,
,04/02/2026,,,04/03/2026,,,0549867,57,,27,"2,650.00",,"2,650.00",,,,,,2650.00,,,,,,
,04/03/2026,,,04/08/2026,,,0549869,56,,26,"2,650.00",,"2,650.00",,,,,,2650.00,,,,,,
,03/31/2026,,,04/01/2026,,,0549968,59,,29,650.00,,650.00,,,,,,650.00,,,,,,
,04/01/2026,,,04/02/2026,,,0549969,58,,28,"2,650.00",,"2,650.00",,,,,,2650.00,,,,,,
,04/02/2026,,,04/02/2026,,,0549999,57,,27,"2,750.00",,"2,750.00",,,,,,2750.00,,,,,,
,04/01/2026,,,04/06/2026,,,0550171,58,,28,"2,800.00",,"2,800.00",,,,,,2800.00,,,,,,
,04/01/2026,,,04/02/2026,,,0550173,58,,28,"2,800.00",,"2,800.00",,,,,,2800.00,,,,,,
,04/01/2026,,,04/01/2026,,,0550174,58,,28,"2,800.00",,"2,800.00",,,,,,2800.00,,,,,,
,03/31/2026,,,04/01/2026,,,0550201,59,,29,"2,750.00",,"2,750.00",,,,,,2750.00,,,,,,
,04/08/2026,,,04/08/2026,,,0550202,51,,21,"3,000.00",,"3,000.00",,,,,,3000.00,,,,,,
,04/01/2026,,,04/02/2026,,,0550203,58,,28,"2,800.00",,"2,800.00",,,,,,2800.00,,,,,,
,04/02/2026,,,04/02/2026,,,0550208,57,,27,"2,750.00",,"2,750.00",,,,,,2750.00,,,,,,
,04/02/2026,,,04/02/2026,,,0550227,57,,27,"2,800.00",,"2,800.00",,,,,,2800.00,,,,,,
,04/07/2026,,,04/08/2026,,,0550394,52,,22,"2,100.00",,"2,100.00",,,,,,2100.00,,,,,,
,04/02/2026,,,04/03/2026,,,0550412,57,,27,"2,750.00",,"2,750.00",,,,,,2750.00,,,,,,
,04/08/2026,,,04/08/2026,,,0550483,51,,21,"2,750.00",,"2,750.00",,,,,,2750.00,,,,,,
,04/10/2026,,,04/10/2026,,,0550484,49,,19,"2,750.00",,"2,750.00",,,,,,2750.00,,,,,,
,04/08/2026,,,04/09/2026,,,0550645,51,,21,"2,800.00",,"2,800.00",,,,,,2800.00,,,,,,
,04/07/2026,,,04/08/2026,,,0550648,52,,22,"2,800.00",,"2,800.00",,,,,,2800.00,,,,,,
,04/07/2026,,,04/08/2026,,,0550653,52,,22,"2,800.00",,"2,800.00",,,,,,2800.00,,,,,,
,04/08/2026,,,04/08/2026,,,0550655,51,,21,"2,800.00",,"2,800.00",,,,,,2800.00,,,,,,
,04/07/2026,,,04/08/2026,,,0550666,52,,22,"2,750.00",,"2,750.00",,,,,,2750.00,,,,,,
,04/07/2026,,,04/08/2026,,,0550678,52,,22,"2,650.00",,"2,650.00",,,,,,2650.00,,,,,,
,04/08/2026,,,04/08/2026,,,0550709,51,,21,"2,750.00",,"2,750.00",,,,,,2750.00,,,,,,
,04/08/2026,,,04/09/2026,,,0550779,51,,21,"2,650.00",,"2,650.00",,,,,,2650.00,,,,,,
,04/08/2026,,,04/09/2026,,,0550783,51,,21,"2,650.00",,"2,650.00",,,,,,2650.00,,,,,,
,04/09/2026,,,04/09/2026,,,0550784,50,,20,"2,650.00",,"2,650.00",,,,,,2650.00,,,,,,
,04/09/2026,,,04/09/2026,,,0550798,50,,20,"2,750.00",,"2,750.00",,,,,,2750.00,,,,,,
,04/09/2026,,,04/09/2026,,,0550814,50,,20,"1,000.00",,"1,000.00",,,,,,1000.00,,,,,,
,04/09/2026,,,04/09/2026,,,0550815,50,,20,"1,000.00",,"1,000.00",,,,,,1000.00,,,,,,
,04/07/2026,,,04/07/2026,,,0550816,52,,22,"1,000.00",,"1,000.00",,,,,,1000.00,,,,,,
,04/09/2026,,,04/09/2026,,,0550991,50,,20,"2,750.00",,"2,750.00",,,,,,2750.00,,,,,,
,04/09/2026,,,04/09/2026,,,0550992,50,,20,"2,750.00",,"2,750.00",,,,,,2750.00,,,,,,
,04/09/2026,,,04/09/2026,,,0550998,50,,20,"2,750.00",,"2,750.00",,,,,,2750.00,,,,,,
,04/10/2026,,,04/13/2026,,,0551016,49,,19,"2,350.00",,"2,350.00",,,,,,2350.00,,,,,,
,04/09/2026,,,04/13/2026,,,0551018,50,,20,"2,350.00",,"2,350.00",,,,,,2350.00,,,,,,
,04/10/2026,,,04/13/2026,,,0551019,49,,19,"2,100.00",,"2,100.00",,,,,,2100.00,,,,,,
,04/08/2026,,,04/08/2026,,,0551040,51,,21,"2,800.00",,"2,800.00",,,,,,2800.00,,,,,,
,04/10/2026,,,04/10/2026,,,0551082,49,,19,"2,650.00",,"2,650.00",,,,,,2650.00,,,,,,
